target,employment_type,job_title,salary,salary_in_usd,company_size
4,2,33,-0.06853148549283473,687,1
3,2,69,-0.16136692109042466,336,1
4,2,25,-0.05739123322112395,719,1
4,2,25,-0.09700101907609565,574,1
4,2,47,-0.10814127134780643,525,1
3,2,54,-0.19850109532946061,175,1
2,2,63,-0.07472051453267407,484,2
4,2,33,-0.05565830508996894,723,1
4,2,33,-0.09660492121754594,577,1
4,2,31,-0.0019684781693627695,879,1
4,2,31,-0.07744368731020337,650,1
4,2,33,-0.09081941687110413,598,1
4,2,33,-0.1346674498125578,407,1
2,2,60,7.16644346207934,300,0
1,2,69,-0.22511392020076973,102,0
4,2,33,-0.03313023938495378,792,0
4,2,33,-0.13562056028469305,405,0
3,2,25,-0.2108791534091393,156,1
3,2,25,-0.22325721148881794,109,1
3,2,25,-0.2108791534091393,129,1
3,2,25,-0.22325721148881794,93,1
3,2,25,-0.2108791534091393,129,1
3,2,25,-0.22325721148881794,93,1
4,2,47,0.006108204727627554,899,0
4,2,47,-0.08660345028916558,616,0
3,2,33,-0.18612303724978196,227,1
3,2,33,-0.20469012436929995,150,1
4,2,47,0.061438124343791145,971,1
3,2,47,-0.2170681824489786,134,1
3,2,33,-0.18612303724978196,227,1
3,2,33,-0.20469012436929995,150,1
3,2,33,-0.20469012436929995,188,1
3,2,69,-0.2069181748236421,164,0
4,2,43,-0.18612303724978196,209,0
3,2,33,-0.15777728424731785,328,1
3,2,33,-0.18129559459870728,233,1
3,2,74,-0.06234245645299541,705,0
3,2,74,-0.1213857934930626,471,0
3,2,45,0.0379198139924017,943,1
3,2,45,-0.06358026226096328,699,1
4,2,47,-0.16136692109042466,315,1
3,2,25,-0.1885986488657177,202,2
4,2,33,-0.09204979584422418,591,1
4,2,33,-0.12571811382095013,453,1
2,2,33,0.03915761980036957,945,1
2,2,33,-0.012830224134280789,851,1
3,2,47,-0.19850109532946061,219,1
3,2,47,-0.22325721148881794,109,1
3,2,33,-0.2108791534091393,156,1
4,2,47,-0.05588111013540315,722,1
4,2,47,-0.11165663984243518,510,1
4,2,25,-0.10666828243632467,533,1
4,2,33,-0.03518499702618044,783,1
4,2,33,-0.09660492121754594,577,1
4,2,33,0.012062050663952986,909,1
4,2,33,-0.06224343198835798,706,1
4,2,47,-0.0375863402936381,779,0
4,2,47,-0.11185468877171004,509,0
3,2,25,-0.10380895101991891,547,1
3,2,25,-0.1288621405731885,443,1
4,2,25,-0.1168059120035815,491,1
4,2,25,-0.06853148549283473,687,1
4,2,25,-0.11111200528692931,513,1
3,2,47,-0.09947663069203137,563,1
3,2,47,-0.148988863010746,355,1
3,2,33,-0.04996439837331675,738,1
4,2,25,-0.13401141273433484,410,1
4,2,25,-0.15530167263138211,337,1
4,2,47,-0.09128235624328411,595,1
4,2,47,-0.13740300064816677,398,1
4,2,47,-0.148988863010746,466,1
4,2,47,-0.16136692109042466,394,1
4,2,47,-0.07967173776454553,644,1
1,2,33,-0.2170681824489786,134,1
2,2,25,-0.09947663069203137,563,1
2,2,25,-0.12423274685138869,460,1
4,2,25,-0.04996439837331675,738,1
4,2,45,-0.06068132105870254,711,1
4,2,45,-0.09063745941733285,599,1
4,2,47,-0.053677815797220356,727,1
4,2,33,-0.18612303724978196,286,1
4,2,33,-0.19850109532946061,219,1
4,2,47,0.0014045426573496642,886,1
4,2,47,-0.08883150074350774,604,1
4,2,31,-0.022237548274836566,825,1
4,2,31,-0.1481223989451685,357,1
4,2,25,-0.09947663069203137,563,1
4,2,25,-0.18451388969942376,217,1
4,2,33,-0.06234245645299541,705,0
4,2,33,-0.1205193294274851,474,0
4,2,47,-0.14211904077652435,381,1
3,2,25,-0.053677815797220356,727,1
3,2,25,-0.11742481490756543,488,1
4,2,33,0.041509450835508506,948,1
4,2,33,-0.06655099620008616,692,1
4,2,25,-0.09130711235944347,594,1
4,2,33,-0.10086916222599522,559,1
4,2,33,-0.14440898152126488,368,1
2,2,59,0.016877115256947985,918,1
2,2,59,-0.05259473571524847,732,1
2,2,4,-0.04377536933347743,757,1
2,2,4,-0.09328760165219205,589,1
4,2,47,-0.006269853352051102,869,0
4,2,47,-0.04253756352550956,761,1
4,2,33,-0.012706443553484003,852,1
4,2,33,-0.17312607626611937,273,1
4,2,33,-0.19354987209758917,180,1
4,2,47,-0.006269853352051102,869,1
4,2,47,-0.08660345028916558,616,1
4,2,4,-0.006269853352051102,869,1
4,2,4,-0.03176865299618913,796,1
4,2,33,-0.043651588752680645,758,1
4,2,33,-0.08678912116036076,615,1
4,2,25,-0.11662024113238631,493,1
4,2,25,-0.13778672044863682,396,1
3,2,25,-0.15517789205058533,338,1
3,2,25,-0.16755595013026398,292,1
4,2,69,0.0044990571772693284,894,1
4,2,69,-0.021989987113242994,828,1
4,2,31,0.06936008151478548,977,1
4,2,31,0.0034097880662576066,891,1
3,2,47,-0.0854894250619945,622,1
3,2,47,-0.13401141273433484,410,1
3,2,33,-0.004538163026704058,874,1
3,2,33,-0.13772483015823841,397,1
4,2,33,-0.12361384394740475,463,1
3,2,25,-0.19850109532946061,219,1
3,2,25,-0.2170681824489786,134,1
4,2,25,-0.16136692109042466,315,1
4,2,25,-0.18612303724978196,209,1
4,2,47,0.024303950104755178,927,1
4,2,29,-0.07439868502260243,665,1
4,2,29,-0.12512396703312556,457,1
3,2,47,-0.06234245645299541,705,1
1,2,25,-0.17745839659400692,255,1
1,2,25,-0.19602548371352488,172,1
4,2,25,-0.10071443649999924,560,1
4,2,25,-0.17498278497807118,264,1
4,2,33,-0.22944624052865725,73,1
4,2,25,-0.10380895101991891,547,1
4,2,25,-0.1288621405731885,443,1
4,2,33,0.012062050663952986,909,1
4,2,33,-0.06224343198835798,706,1
4,2,25,-0.13042177589122803,432,1
3,2,25,-0.09328760165219205,589,1
3,2,25,-0.19850109532946061,159,1
4,2,47,0.011925892025076521,908,1
3,2,47,-0.08709857261235272,749,1
3,2,47,-0.17374497917010331,344,1
4,2,69,0.011925892025076521,908,1
4,2,69,-0.11185468877171004,509,1
3,2,47,-0.012830224134280789,851,1
4,2,69,-0.11185468877171004,509,2
4,2,69,-0.17993400820994263,240,2
2,2,33,0.14065769605373454,1014,1
2,2,33,0.00697466879320506,900,1
4,2,47,-0.03127353067300199,798,1
4,2,47,-0.13055793453010447,431,1
3,2,68,-0.13661080493106734,301,1
4,2,71,-0.06605587387689901,502,0
2,2,53,0.04906006626411249,824,0
3,2,69,-0.11185468877171004,509,2
3,2,17,1.4725367454271578,45,1
3,2,47,2.7103425533950234,92,0
3,2,70,-0.19478767790555704,190,0
3,3,33,-0.19850109532946061,175,0
1,2,47,1.4725367454271578,45,1
3,2,7,-0.16755595013026398,292,0
3,2,5,-0.06605587387689901,694,0
3,2,17,-0.148988863010746,265,0
1,2,33,-0.17993400820994263,240,2
4,2,69,-0.17993400820994263,260,2
3,2,47,-0.12547055265935655,454,0
3,2,47,-0.15146447462668172,257,1
1,2,23,-0.24801332764817524,19,1
3,2,25,-0.2356352695684966,54,2
4,2,58,-0.1527022804346496,417,0
4,2,58,-0.012830224134280789,851,1
1,2,47,-0.17807729949799084,165,0
3,2,69,-0.11061688296374217,334,0
1,2,47,-0.2108791534091393,120,0
3,2,58,-0.22325721148881794,93,2
4,2,69,-0.18983645467368557,208,0
1,2,33,-0.20097670694539635,186,0
4,2,89,-0.15517789205058533,354,0
1,2,47,-0.11185468877171004,331,1
4,2,47,-0.056153427413156085,721,1
3,2,74,-0.07100709710877047,676,1
4,2,47,-0.13661080493106734,402,1
4,2,68,-0.13661080493106734,301,1
3,2,47,-0.07472051453267407,98,0
3,2,81,-0.16755595013026398,292,2
3,2,86,-0.2356352695684966,54,2
1,0,7,-0.2244950172967858,91,1
3,2,89,-0.17374621697591128,269,0
1,2,33,-0.1950352390671506,189,1
3,2,89,-0.18736084305774983,222,0
4,2,45,-0.0716260000127544,674,1
1,2,89,-0.11185468877171004,509,0
3,2,47,-0.09328760165219205,589,0
4,2,28,0.24091996649913164,1028,0
4,2,33,-0.07472051453267407,663,0
4,2,45,0.03668200818443383,941,0
3,2,25,-0.09328760165219205,589,0
1,2,47,-0.16136692109042466,315,1
4,2,5,0.209974821299935,1026,0
3,2,47,-0.11804371781154936,512,0
4,2,5,-0.0412997577175417,763,0
3,2,33,-0.18364742563384623,243,1
3,2,47,-0.20097670694539635,153,2
1,2,27,-0.2356352695684966,54,1
4,2,84,0.011925892025076521,908,0
3,2,66,10.260957981999004,307,2
3,2,66,8.404249270047206,230,2
1,2,24,-0.07472051453267407,663,2
3,2,25,-0.148988863010746,355,1
3,1,47,-0.13661080493106734,402,1
1,2,47,-0.13661080493106734,402,2
1,3,47,-0.13661080493106734,402,1
4,2,89,-0.08214734938048127,635,0
4,2,84,-0.0771961261486098,688,1
4,2,23,-0.23068404633662512,68,1
3,2,7,-0.21285964270188787,115,1
1,2,57,-0.13661080493106734,402,0
3,2,47,-0.15827240657050498,325,2
1,2,47,-0.20840354179320356,158,1
4,2,64,3.4530260381757425,124,0
1,2,33,-0.11185468877171004,509,1
4,2,65,-0.16136692109042466,336,1
1,2,69,-0.2356352695684966,54,2
1,2,23,-0.10566565973187071,538,1
3,2,47,0.6060726798496521,17,2
4,2,74,-0.11185468877171004,509,2
1,3,25,-0.2495482068500554,20,1
1,2,5,-0.16136692109042466,461,0
1,2,66,-0.2356352695684966,58,0
1,2,25,-0.19850109532946061,159,1
4,2,83,-0.012830224134280789,851,1
3,2,16,-0.18612303724978196,209,1
3,2,33,-0.012830224134280789,851,0
1,2,68,-0.13661080493106734,402,2
3,2,33,-0.13661080493106734,402,0
4,2,69,-0.17374497917010331,327,1
3,2,33,-0.19602672151933287,207,2
3,2,89,-0.19478767790555704,224,1
3,2,33,-0.18612303724978196,326,0
3,2,31,-0.04996439837331675,738,0
3,2,31,-0.07472051453267407,663,0
1,2,12,-0.1923120662896213,187,2
2,2,53,0.04906006626411249,960,0
1,2,33,-0.16136692109042466,315,0
1,2,16,-0.17374497917010331,270,0
2,2,53,-0.12423274685138869,565,1
1,2,42,-0.19354987209758917,232,0
4,2,47,-0.18612303724978196,263,0
2,2,59,-0.15517789205058533,338,1
2,2,58,0.024303950104755178,927,0
1,2,69,-0.10566565973187071,538,2
4,2,29,-0.11185468877171004,509,1
3,2,89,0.2966212278576856,1034,1
3,2,25,-0.20964134760117142,148,0
3,2,33,-0.17993400820994263,289,0
4,2,43,-0.06296135935697934,550,0
4,2,45,-0.08214734938048127,635,0
1,2,47,-0.2438047879010845,30,0
3,2,47,-0.14279983397090668,298,0
3,2,47,-0.07472051453267407,663,1
3,2,42,-0.13289738750716376,418,0
4,2,33,-0.07100709710877047,676,0
3,2,33,-0.148988863010746,355,0
1,2,25,-0.148988863010746,355,2
1,2,25,-0.18612303724978196,209,2
3,2,47,-0.19850109532946061,159,0
1,3,3,-0.2455377160322395,21,1
3,3,0,0.23473093745929233,1,1
3,0,66,0.0738161824234698,980,0
3,2,5,-0.17622059078603905,182,0
3,2,69,-0.2108791534091393,151,2
2,2,53,-0.09947663069203137,682,0
3,2,33,-0.12423274685138869,84,0
3,2,27,-0.12423274685138869,460,0
1,2,89,-0.18612303724978196,326,0
1,2,69,0.04906006626411249,960,0
1,2,25,-0.19850109532946061,206,1
4,2,25,-0.16136692109042466,315,2
1,2,25,-0.24801332764817524,19,2
1,2,69,-0.08957418422828846,602,2
3,2,33,-0.08709857261235272,613,0
4,2,27,-0.17745839659400692,313,0
4,2,62,-0.04996439837331675,738,0
1,2,25,-0.16136692109042466,315,1
3,2,47,-0.20374939195524439,143,2
3,2,12,-0.13661080493106734,402,1
4,2,47,-0.20469012436929995,176,0
2,2,58,0.030492979144594506,933,0
2,2,12,-0.07472051453267407,663,0
2,2,33,-0.17374497917010331,314,0
1,2,74,0.01811492106491585,919,0
1,2,42,-0.17993400820994263,302,2
3,2,70,-0.20592793017726782,160,1
4,2,77,-0.16755595013026398,351,0
4,2,63,-0.16755595013026398,419,2
4,2,33,-0.15827240657050498,475,1
4,2,69,-0.16136692109042466,377,0
1,2,33,2.5246716821998434,90,0
4,2,33,-0.07472051453267407,663,1
4,2,33,-0.11804371781154936,481,2
3,2,89,0.030492979144594506,807,0
3,2,25,-0.21402813138460952,168,0
3,2,33,-0.12918397008326016,440,0
3,2,33,-0.15146447462668172,472,0
3,2,12,13.355472501918667,106,0
4,2,33,-0.07472051453267407,663,0
1,3,66,-0.24306210441630377,37,2
3,2,24,-0.1601291152824568,382,2
1,2,24,-0.17374497917010331,270,1
3,2,47,-0.18612303724978196,303,2
3,2,20,-0.11185468877171004,353,0
1,2,47,2.46278139180145,87,0
4,2,63,0.08124301727127699,986,0
4,2,33,-0.027683893829895174,809,0
4,2,20,-0.06234245645299541,705,2
3,2,47,-0.13042177589122803,432,0
4,2,33,-0.045013175141445295,755,0
3,2,25,-0.1452754455868424,366,0
1,2,47,2.339000811004664,83,1
4,2,89,-0.19676816719830562,212,0
1,2,47,-0.148988863010746,355,2
3,2,33,-0.18426632853783018,271,0
1,2,25,0.2966212278576856,6,2
4,2,33,0.6308287960090093,97,2
4,2,81,-0.04996439837331675,738,1
4,2,33,-0.17374497917010331,386,0
3,2,33,-0.12670835846732442,22,1
1,2,47,-0.22201940568085007,107,0
3,2,33,-0.19540658080954096,279,0
1,2,25,-0.14775105720277815,359,0
4,2,15,-0.10566565973187071,400,1
4,2,47,-0.056153427413156085,721,0
3,2,25,-0.16136692109042466,315,0
4,2,47,-0.09947663069203137,423,0
1,2,33,1.720097907020731,60,1
1,2,89,-0.20840354179320356,128,0
3,2,64,-0.11804371781154936,481,0
3,2,89,-0.16136692109042466,231,1
4,2,74,0.061438124343791145,971,2
3,2,59,-0.12423274685138869,460,2
3,2,31,-0.0375863402936381,779,0
4,2,25,-0.012830224134280789,851,0
4,2,16,-0.15517789205058533,456,1
4,2,33,-0.012830224134280789,851,0
4,2,66,0.05648690111191968,966,2
3,2,33,-0.12423274685138869,460,0
3,2,47,-0.17374497917010331,314,0
1,2,33,-0.17065046465018366,280,0
4,2,69,-0.03139731125379877,797,0
3,3,33,-0.18736084305774983,267,0
1,2,89,-0.13661080493106734,402,0
3,2,33,-0.12175713523545295,470,0
4,2,69,-0.07472051453267407,663,0
4,2,47,-0.0375863402936381,55,0
4,2,3,-0.1923120662896213,187,0
1,2,47,-0.1885986488657177,202,0
1,2,47,-0.13661080493106734,402,1
4,2,47,-0.17904278802820578,308,1
1,2,69,-0.15517789205058533,338,2
1,2,42,-0.17993400820994263,302,0
4,0,92,-0.13042177589122803,432,1
1,2,25,-0.17126936755416758,277,0
1,2,33,-0.1923120662896213,241,1
3,2,33,0.04906006626411249,80,1
3,2,33,-0.12203564154224573,469,1
3,2,33,-0.1450897747156472,367,1
4,2,63,-0.06234245645299541,705,2
3,2,47,-0.23365478027574801,76,2
4,2,69,5.804857073314688,251,0
3,2,47,1.286865874231978,40,2
4,2,25,-0.19354987209758917,232,0
4,2,64,-0.025208282213959446,818,2
2,2,53,-0.11185468877171004,625,0
1,2,16,1.2249755838335847,38,0
4,2,25,-0.148988863010746,274,1
3,2,47,13.355472501918667,104,0
4,2,47,-0.09328760165219205,589,0
1,2,69,-0.23439746376052872,72,1
4,2,45,4.690831846143608,181,0
4,2,69,1.96765535519688,70,0
1,2,12,-0.24891445027637585,15,2
3,2,47,-0.07843393195657766,648,0
4,2,89,-0.1112357858677261,385,0
4,2,45,-0.045013175141445295,755,0
3,2,17,-0.09328760165219205,589,0
1,2,69,-0.23335275565860383,62,1
4,2,63,-0.10566565973187071,538,2
1,2,47,-0.20469012436929995,166,2
3,2,47,3.4530260381757425,123,0
2,2,42,-0.18736084305774983,267,2
4,2,27,-0.19850109532946061,159,1
1,2,47,-0.2170681824489786,118,1
3,2,62,-0.1527022804346496,346,0
3,2,33,-0.23315965795256086,77,0
3,2,47,-0.16537741190824054,358,0
3,2,16,1.8092199251944172,63,0
3,2,47,0.25948705361864965,2,2
1,2,69,-0.1601291152824568,319,2
3,2,47,37.36890517649526,121,0
1,2,42,-0.148988863010746,355,2
3,2,47,-0.19602548371352488,218,1
4,2,70,-0.019019253174120117,835,1
3,2,47,-0.2207815998728822,112,0
3,2,25,-0.15517789205058533,338,0
2,0,84,0.2545358303867782,1030,2
4,2,74,0.01811492106491585,919,0
3,2,47,-0.20976512818196819,194,0
3,2,47,2.83412313419181,99,1
3,2,47,-0.15517789205058533,497,0
3,2,69,-0.0375863402936381,147,0
3,2,25,-0.250488939264111,13,0
1,2,33,5.247844459729149,127,2
4,2,16,-0.13661080493106734,479,2
3,2,69,-0.16755595013026398,351,1
1,2,42,0.26320047104255323,3,1
3,2,63,-0.19107426048165344,192,1
1,3,23,-0.0375863402936381,85,2
3,2,47,-0.16755595013026398,351,0
3,2,86,0.2966212278576856,6,0
4,2,33,-0.20840354179320356,152,0
3,2,12,-0.13908641654700307,392,1
3,2,33,-0.20097670694539635,248,2
3,2,89,-0.20097670694539635,197,2
3,2,69,-0.23439746376052872,72,0
4,2,29,-0.11185468877171004,509,0
3,1,33,-0.2356352695684966,54,0
2,2,53,0.1418955018617024,1015,0
4,2,69,-0.012830224134280789,851,0
1,2,3,0.11095035666250577,144,2
3,2,47,-0.06234245645299541,705,0
4,2,89,-0.19850109532946061,159,2
3,2,43,-0.21830598825694647,122,1
3,2,47,-0.17424010149329044,28,2
4,2,33,-0.056153427413156085,721,1
1,2,16,0.2780541407381676,5,0
3,2,47,-0.21459257083304287,131,2
4,2,83,-0.03139731125379877,797,0
1,2,47,-0.1923120662896213,225,2
1,3,47,-0.23687307537646446,61,2
3,2,33,-0.12423274685138869,460,0
4,2,29,-0.08709857261235272,613,0
4,2,47,-0.11185468877171004,509,0
4,2,47,-0.12423274685138869,347,2
4,2,56,-0.20469012436929995,221,0
3,1,74,-0.2455377160322395,21,1
4,2,33,-0.17993400820994263,302,2
3,2,69,-0.16879375593823184,288,2
4,2,45,-0.07224490291673834,672,0
3,2,16,-0.23811088118443233,46,2
4,1,23,-0.18612303724978196,209,2
3,2,47,-0.09947663069203137,563,0
4,2,23,-0.1341351933151316,50,1
1,2,17,-0.19850109532946061,206,0
4,2,84,-0.07843393195657766,754,1
4,2,84,-0.09947663069203137,652,1
3,2,47,-0.21830598825694647,117,1
3,2,47,-0.21137427573232642,149,1
1,2,3,1.3920793679092465,47,2
4,2,47,-0.16136692109042466,361,2
3,2,47,-0.1923120662896213,225,2
3,2,47,-0.11804371781154936,481,0
4,2,84,0.030492979144594506,933,0
3,2,62,1.534427035825551,53,0
1,3,3,-0.2455377160322395,21,2
3,2,25,-0.16755595013026398,292,0
3,2,25,-0.18364742563384623,223,0
3,2,47,-0.1700315617461997,283,0
3,2,33,-0.21285964270188787,139,0
4,2,45,-0.02496072105236587,819,1
3,2,47,-0.11433030038764576,503,1
3,2,47,-0.0891409521954997,603,1
3,2,33,-0.09848638604565708,570,1
4,2,69,-0.2108791534091393,142,2
4,2,53,-0.05244000998925249,733,2
3,2,47,-0.06234245645299541,506,1
3,2,7,0.26320047104255323,1031,0
3,2,33,-0.23068404633662512,82,0
4,2,49,-0.056153427413156085,721,0
4,2,47,0.2495846071549067,1029,0
3,2,84,-0.0734827087247062,668,0
1,2,47,-0.13042177589122803,432,2
1,0,17,-0.13661080493106734,402,0
4,2,45,8.404249270047206,378,0
