work_year,target,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location
0.933090760892103,4,2,33,-0.0947729686217535,19,75,-1.04837274073339,70
0.933090760892103,4,2,88,-0.009116806710377193,19,75,-1.04837274073339,70
0.933090760892103,4,2,88,-0.09576321326812778,19,75,-1.04837274073339,70
0.933090760892103,1,2,89,0.011925892025076521,19,75,-0.010045733429794819,70
-0.4019626865857902,1,2,69,-0.19354987209758917,3,13,1.0282812738738005,14
0.933090760892103,4,2,47,-0.11185468877171004,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,0.09832473742123354,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,0.0044990571772693284,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.037809145339072314,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.08232064219359676,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,0.09015521908864563,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,-0.026693649183520882,19,75,1.0282812738738005,70
0.933090760892103,4,2,4,0.0047466183388629015,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.030283286026627693,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.10034309475760889,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.05153567788004822,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.10071443649999924,19,75,-1.04837274073339,70
0.933090760892103,3,2,29,-0.06853148549283473,19,75,-1.04837274073339,70
0.933090760892103,3,2,29,-0.08709857261235272,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.06011440599865325,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.08511808331960413,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,0.16330954233954648,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,-0.04241378294471278,19,75,-1.04837274073339,70
0.933090760892103,3,2,33,-0.13661080493106734,19,75,1.0282812738738005,70
0.933090760892103,3,2,33,-0.17374497917010331,19,75,1.0282812738738005,70
0.933090760892103,1,2,33,-0.15517789205058533,19,75,-1.04837274073339,70
0.933090760892103,1,2,33,-0.17993400820994263,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.08860374447484165,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.15731929609836973,19,75,1.0282812738738005,70
0.933090760892103,1,2,25,-0.16755595013026398,19,75,-1.04837274073339,70
0.933090760892103,1,2,25,-0.17374497917010331,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.0072600979984253945,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.08846015900111738,19,75,-1.04837274073339,70
0.933090760892103,4,2,69,0.1336022029483177,19,75,1.0282812738738005,70
0.933090760892103,4,2,69,0.0022710067229271703,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.14279983397090668,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.16755595013026398,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.019019253174120117,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.06234245645299541,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,0.024303950104755178,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.08313759402685555,19,75,-1.04837274073339,70
0.933090760892103,3,2,17,-0.13042177589122803,19,75,-0.010045733429794819,70
0.933090760892103,3,2,5,1.8438784878175174,12,39,1.0282812738738005,38
0.933090760892103,3,2,25,-0.213354765025075,8,29,-1.04837274073339,28
0.933090760892103,3,2,25,-0.2170681824489786,8,29,-1.04837274073339,28
0.933090760892103,4,2,33,-0.0809095435725134,19,75,-1.04837274073339,70
